"country","iso3c","date","gdp_grwth","gdp","gdp_for20_grwth","gdp_forc20","gdp_dollars","gdp_forc20_dollars","gap_dollars","gap_relative"
"Azerbaijan","AZE",2016,-3.1,95.9273331219354,-3.1,95.9273331219354,51429065064.4674,51429065064.4674,"$0","0.000%"
"Bahamas, The","BHS",2016,-0.8999999999999999,93.5219309948843,-0.8999999999999999,93.5219309948843,11760164716.1735,11760164716.1735,"$0","0.00%"
"Bahrain","BHR",2016,3.5999999999999996,91.9114890685299,3.5999999999999996,91.9114890685299,32155459790.271,32155459790.271,"$0","0.00%"
"Bangladesh","BGD",2016,7.1,81.03181834754379,7.1,81.03181834754379,208955558005.06,208955558005.06,"$0","0.00%"
"Barbados","BRB",2016,2.5,100.71094654945722,2.5,100.71094654945722,4844368803.70507,4844368803.70507,"$0","0.0%"
"Belarus","BLR",2016,-2.5,93.24723976104507,-2.5,93.24723976104507,55028435771.7374,55028435771.7374,"$0","0.000%"
"Belgium","BEL",2016,1.3,94.55411556502835,1.3,94.55411556502835,468191916732.07,468191916732.07,"$0","0.00%"
"Belize","BLZ",2016,0.1,96.27937336814632,0.1,96.27937336814632,2213000565.61086,2213000565.61086,"$0","0.00%"
"Benin","BEN",2016,3.3000000000000003,82.9946985340411,3.3000000000000003,82.9946985340411,11768488383.6733,11768488383.6733,"$0","0.00%"
"Bermuda","BMU",2016,-0.7000000000000001,96.63801918775438,-0.7000000000000001,96.63801918775438,6610806937.02849,6610806937.02849,"$0","0%"
"Bhutan","BTN",2016,8.1,87.67624288293482,8.1,87.67624288293482,2166431311.73573,2166431311.73573,"$0","0.0%"
"Bolivia","BOL",2016,4.3,90.0874331024408,4.3,90.0874331024408,34407300577.8681,34407300577.8681,"$0","0.00%"
"Bosnia and Herzegovina","BIH",2016,3.1,90.85941051488007,3.1,90.85941051488007,16722173915.5089,16722173915.5089,"$0","0.000000000%"
"Botswana","BWA",2016,7.199999999999999,89.47357795160981,7.199999999999999,89.47357795160981,14505197433.2137,14505197433.2137,"$0","0.00%"
"Brazil","BRA",2016,-3.3000000000000003,95.79542282202938,-3.3000000000000003,95.79542282202938,1743175328356.73,1743175328356.73,"$0","0.000000000%"
"British Virgin Islands","VGB",2016,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei Darussalam","BRN",2016,-2.5,94.9630665304373,-2.5,94.9630665304373,12609990390.5992,12609990390.5992,"$0","0.00%"
"Bulgaria","BGR",2016,3,91.089463894098,3,91.089463894098,52325680684.652,52325680684.652,"$0","0.000%"
"Burkina Faso","BFA",2016,6,83.57170108284252,6,83.57170108284252,12537116569.2425,12537116569.2425,"$0","0.00%"
"Burundi","BDI",2016,-0.6,96.18256997680211,-0.6,96.18256997680211,3085379561.54199,3085379561.54199,"$0","0.000%"
"Cabo Verde","CPV",2016,4.7,87.30205297711085,4.7,87.30205297711085,1671942379.49743,1671942379.49743,"$0","0.00%"
"Cambodia","KHM",2016,6.9,81.234697094776,6.9,81.234697094776,19301414292.3071,19301414292.3071,"$0","0.00%"
"Cameroon","CMR",2016,4.5,89.78497922323133,4.5,89.78497922323133,33671222799.3745,33671222799.3745,"$0","0%"
"Canada","CAN",2016,1,92.68540447838599,1,92.68540447838599,1572095608554.66,1572095608554.66,"$0","0.000%"
"Cayman Islands","CYM",2016,3.2,89.48216084373445,3.2,89.48216084373445,4860885635.42542,4860885635.42542,"$0","0%"
"Central African Republic","CAF",2016,4.8,89.4043209678006,4.8,89.4043209678006,1776382802.68262,1776382802.68262,"$0","0.00%"
"Chad","TCD",2016,-6.3,97.5235761034581,-6.3,97.5235761034581,10265387468.6306,10265387468.6306,"$0","0.0%"
"Channel Islands","CHI",2016,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","CHL",2016,1.7999999999999998,94.14949339051628,1.7999999999999998,94.14949339051628,246747710111.593,246747710111.593,"$0","0.00%"
"China","CHN",2016,6.800000000000001,82.67241053336147,6.800000000000001,82.67241053336147,11819132546490.1,11819132546490.1,"$0","0.000%"
"Colombia","COL",2016,2.1,93.22136028977869,2.1,93.22136028977869,299607839838.107,299607839838.107,"$0","0.00%"
"Comoros","COM",2016,3.3000000000000003,91.33108071105353,3.3000000000000003,91.33108071105353,998106036.759259,998106036.759259,"$0","0.000000000%"
"Congo, Dem. Rep.","COD",2016,2.4,87.27701977063867,2.4,87.27701977063867,38827501899.7175,38827501899.7175,"$0","0.00%"
"Congo, Rep.","COG",2016,-10.8,109.9582265238543,-10.8,109.9582265238543,10608104162.6707,10608104162.6707,"$0","0.00%"
"Costa Rica","CRI",2016,4.2,91.3523502870951,4.2,91.3523502870951,58814918320.6041,58814918320.6041,"$0","0%"
"Cote d'Ivoire","CIV",2016,7.199999999999999,82.02883783140457,7.199999999999999,82.02883783140457,49103766045.2254,49103766045.2254,"$0","0.000%"
"Croatia","HRV",2016,3.5999999999999996,90.95411877406615,3.5999999999999996,90.95411877406615,52031104329.2995,52031104329.2995,"$0","0.00%"
"Cuba","CUB",2016,0.5,96.22174210886857,0.5,96.22174210886857,87580655779.8165,87580655779.8165,"$0","0%"
"Curacao","CUW",2016,-0.8999999999999999,107.6462957349981,-0.8999999999999999,107.6462957349981,3016174101.65366,3016174101.65366,"$0","0%"
"Cyprus","CYP",2016,6.6000000000000005,84.83073035045848,6.6000000000000005,84.83073035045848,21217936634.8601,21217936634.8601,"$0","0.000%"
"Czechia","CZE",2016,2.5,89.40997642937144,2.5,89.40997642937144,192803983942.274,192803983942.274,"$0","0.000%"
"Denmark","DNK",2016,3.2,93.95529735170409,3.2,93.95529735170409,312497708532.463,312497708532.463,"$0","0.000%"
"Djibouti","DJI",2016,7.1,85.74852105199459,7.1,85.74852105199459,2597091693.86547,2597091693.86547,"$0","0.0%"
"Dominica","DMA",2016,2.8000000000000003,98.02543990504141,2.8000000000000003,98.02543990504141,555681105.24744,555681105.24744,"$0","0.0%"
"Dominican Republic","DOM",2016,6.7,85.01069660338833,6.7,85.01069660338833,75903833487.1251,75903833487.1251,"$0","0%"
"Ecuador","ECU",2016,-1.2,96.43130364093976,-1.2,96.43130364093976,98072699669.1292,98072699669.1292,"$0","0.00%"
"Egypt, Arab Rep.","EGY",2016,4.3,86.34438430071275,4.3,86.34438430071275,343682967568.343,343682967568.343,"$0","0.00%"
"El Salvador","SLV",2016,2.5,93.22560596643878,2.5,93.22560596643878,24033351562.5,24033351562.5,"$0","0.000%"
"Equatorial Guinea","GNQ",2016,-8.799999999999999,119.61613429585148,-8.799999999999999,119.61613429585148,12023008421.1761,12023008421.1761,"$0","0.00%"
"Eritrea","ERI",2016,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",2016,3.2,87.79519095798213,3.2,87.79519095798213,23613094924.4117,23613094924.4117,"$0","0.00%"
"Eswatini","SWZ",2016,1.0999999999999999,93.22530753863522,1.0999999999999999,93.22530753863522,4106422133.98005,4106422133.98005,"$0","0.000%"
"Ethiopia","ETH",2016,9.4,78.85134150122018,9.4,78.85134150122018,70682358692.8433,70682358692.8433,"$0","0.000%"
"Faroe Islands","FRO",2016,0,100,0,100,2573908649.0584,2573908649.0584,"$0","0%"
"Fiji","FJI",2016,2.4,91.9681193910701,2.4,91.9681193910701,4797065682.96886,4797065682.96886,"$0","0.00%"
"Finland","FIN",2016,2.8000000000000003,94.65505226480836,2.8000000000000003,94.65505226480836,241128217493.75,241128217493.75,"$0","0.000%"
"France","FRA",2016,1.0999999999999999,94.23331247257235,1.0999999999999999,94.23331247257235,2465909086487.94,2465909086487.94,"$0","0.00%"
"French Polynesia","PYF",2016,3.4000000000000004,93.00433803142754,3.4000000000000004,93.00433803142754,5505150250.08433,5505150250.08433,"$0","0%"
"Gabon","GAB",2016,2.1,94.9786068754079,2.1,94.9786068754079,14683922099.6348,14683922099.6348,"$0","0.00%"
"Gambia, The","GMB",2016,1.9,83.7518139701107,1.9,83.7518139701107,1404959801.54615,1404959801.54615,"$0","0%"
"Georgia","GEO",2016,2.9000000000000004,86.65762942963036,2.9000000000000004,86.65762942963036,15388577975.5872,15388577975.5872,"$0","0.000%"
"Germany","DEU",2016,2.1999999999999997,95.43502589775431,2.1999999999999997,95.43502589775431,3432459876455.05,3432459876455.05,"$0","0.000%"
"Ghana","GHA",2016,3.4000000000000004,81.76210987333234,3.4000000000000004,81.76210987333234,51073282096.8342,51073282096.8342,"$0","0.00%"
"Gibraltar","GIB",2016,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","GRC",2016,-0.5,95.49684316205386,-0.5,95.49684316205386,194730209118.466,194730209118.466,"$0","0.00%"
"Greenland","GRL",2016,4.7,97.12246538401712,4.7,97.12246538401712,2616123069.62063,2616123069.62063,"$0","0%"
"Grenada","GRD",2016,3.6999999999999997,91.13263097012126,3.6999999999999997,91.13263097012126,1034300993.92112,1034300993.92112,"$0","0.000000%"
"Guam","GUM",2016,0.2,97.38192110383869,0.2,97.38192110383869,5809553230.20928,5809553230.20928,"$0","0%"
"Guatemala","GTM",2016,2.7,90.20566284248339,2.7,90.20566284248339,63851409868.9298,63851409868.9298,"$0","0%"
"Guinea","GIN",2016,10.8,80.70841529481305,10.8,80.70841529481305,9745790305.01699,9745790305.01699,"$0","0.00%"
"Guinea-Bissau","GNB",2016,6.3,89.20093320980405,6.3,89.20093320980405,1113878213.74887,1113878213.74887,"$0","0.00%"
"Guyana","GUY",2016,3.8,87.61144840545816,3.8,87.61144840545816,4442813034.63534,4442813034.63534,"$0","0.0%"
"Haiti","HTI",2016,1.7999999999999998,97.59500079931804,1.7999999999999998,97.59500079931804,15102000661.577,15102000661.577,"$0","0.00%"
"Honduras","HND",2016,3.9,89.47535333143675,3.9,89.47535333143675,21796504312.1393,21796504312.1393,"$0","0%"
"Hong Kong SAR, China","HKG",2016,2.1999999999999997,95.27476879939118,2.1999999999999997,95.27476879939118,316114033784.956,316114033784.956,"$0","0.000%"
"Hungary","HUN",2016,2.1999999999999997,86.80531368608007,2.1999999999999997,86.80531368608007,127929252772.234,127929252772.234,"$0","0.000000000%"
"Iceland","ISL",2016,6.3,89.34262765217872,6.3,89.34262765217872,18621440660.0019,18621440660.0019,"$0","0.00%"
"India","IND",2016,8.3,84.79077656110178,8.3,84.79077656110178,2277266450219.57,2277266450219.57,"$0","0.00%"
"Indonesia","IDN",2016,5,86.16749927578864,5,86.16749927578864,904181624278.983,904181624278.983,"$0","0.000%"
"Iran, Islamic Rep.","IRN",2016,8.799999999999999,102.27824766096943,8.799999999999999,102.27824766096943,444197240466.346,444197240466.346,"$0","0.00%"
"Iraq","IRQ",2016,13.8,94.0537287873672,13.8,94.0537287873672,189767878273.081,189767878273.081,"$0","0.000%"
"Ireland","IRL",2016,2,80.16835900646807,2,80.16835900646807,297630084892.439,297630084892.439,"$0","0.0%"
"Isle of Man","IMN",2016,7.000000000000001,93.21513643063007,7.000000000000001,93.21513643063007,7577879297.17342,7577879297.17342,"$0","0%"
"Israel","ISR",2016,4.5,88.47109212896738,4.5,88.47109212896738,317133700441.662,317133700441.662,"$0","0.000%"
"Italy","ITA",2016,1.3,96.98858521891627,1.3,96.98858521891627,1860393935366.87,1860393935366.87,"$0","0.0000%"
"Jamaica","JAM",2016,1.4000000000000001,96.31673971856907,1.4000000000000001,96.31673971856907,14384065467.3211,14384065467.3211,"$0","0%"
"Japan","JPN",2016,0.8,98.01674866116123,0.8,98.01674866116123,4478437728055.55,4478437728055.55,"$0","0.00%"
"Jordan","JOR",2016,2,93.9380907221247,2,93.9380907221247,39356512854.5948,39356512854.5948,"$0","0%"
"Kazakhstan","KAZ",2016,1.0999999999999999,88.30438099776208,1.0999999999999999,88.30438099776208,186416704902.17,186416704902.17,"$0","0.00000%"
"Kenya","KEN",2016,4.2,86.72046167693622,4.2,86.72046167693622,73074948912.6476,73074948912.6476,"$0","0.00%"
"Kiribati","KIR",2016,-0.5,95.73967044615428,-0.5,95.73967044615428,169476711.273062,169476711.273062,"$0","0.00%"
"Korea, Dem. People's Rep.","PRK",2016,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR",2016,2.9000000000000004,92.13101182166375,2.9000000000000004,92.13101182166375,1508967849304.8,1508967849304.8,"$0","0.00%"
"Kosovo","XKX",2016,5.6000000000000005,88.06463286787857,5.6000000000000005,88.06463286787857,6646608268.89247,6646608268.89247,"$0","0.0%"
"Kuwait","KWT",2016,2.9000000000000004,103.02010508998018,2.9000000000000004,103.02010508998018,117919386278.247,117919386278.247,"$0","0.00%"
"Kyrgyz Republic","KGZ",2016,4.3,87.96951402645824,4.3,87.96951402645824,6967734531.18414,6967734531.18414,"$0","0.00%"
"Lao PDR","LAO",2016,7.000000000000001,83.49367942536027,7.000000000000001,83.49367942536027,15439522315.3825,15439522315.3825,"$0","0.00%"
"Latvia","LVA",2016,2.4,90.74627467657463,2.4,90.74627467657463,27908848130.1504,27908848130.1504,"$0","0.000%"
"Lebanon","LBN",2016,1.6,108.7239064692314,1.6,108.7239064692314,50705514063.6037,50705514063.6037,"$0","0.00%"
"Lesotho","LSO",2016,3.5999999999999996,102.21796826914564,3.5999999999999996,102.21796826914564,2444838579.9683,2444838579.9683,"$0","0.000%"
"Liberia","LBR",2016,-1.6,98.92760924285477,-1.6,98.92760924285477,3176896008.31,3176896008.31,"$0","0.000%"
"Libya","LBY",2016,-1.5,78.73884745970213,-1.5,78.73884745970213,47991499522.6356,47991499522.6356,"$0","0.000%"
"Liechtenstein","LIE",2016,0,100.00000000000001,0,100.00000000000001,6268391521.19701,6268391521.19701,"$0","0%"
"Lithuania","LTU",2016,2.5,88.13468569168936,2.5,88.13468569168936,42479223269.264,42479223269.264,"$0","0.00%"
"Luxembourg","LUX",2016,5,95.3000736292758,5,95.3000736292758,63062062076.8293,63062062076.8293,"$0","0.000%"
"Macao SAR, China","MAC",2016,-0.7000000000000001,87.60245786374654,-0.7000000000000001,87.60245786374654,44742061842.8796,44742061842.8796,"$0","0.0%"
"Madagascar","MDG",2016,4,89.29807221490954,4,89.29807221490954,11775165589.132,11775165589.132,"$0","0.0000%"
"Malawi","MWI",2016,2.5,87.34972017166662,2.5,87.34972017166662,6531525832.02123,6531525832.02123,"$0","0.0%"
"Malaysia","MYS",2016,4.3999999999999995,86.33103482420745,4.3999999999999995,86.33103482420745,314764383991.527,314764383991.527,"$0","0.00%"
"Maldives","MDV",2016,6.3,80.55031957458658,6.3,80.55031957458658,4369892497.95193,4369892497.95193,"$0","0.00000%"
"Mali","MLI",2016,5.8999999999999995,86.54263167769152,5.8999999999999995,86.54263167769152,13871694352.1975,13871694352.1975,"$0","0.000%"
"Malta","MLT",2016,3.4000000000000004,80.16864217450687,3.4000000000000004,80.16864217450687,11466437368.2459,11466437368.2459,"$0","0.00%"
"Marshall Islands","MHL",2016,2,83.7335441996149,2,83.7335441996149,186686700,186686700,"$0","0.000%"
"Mauritania","MRT",2016,1.3,85.29560089285731,1.3,85.29560089285731,6244616105.32215,6244616105.32215,"$0","0.0%"
"Mauritius","MUS",2016,3.9,89.90521310565354,3.9,89.90521310565354,12471068851.5812,12471068851.5812,"$0","0.000%"
"Mexico","MEX",2016,2.6,96.01832034548113,2.6,96.01832034548113,1202693965604.17,1202693965604.17,"$0","0.00%"
"Micronesia, Fed. Sts.","FSM",2016,0.8999999999999999,96.05374779209924,0.8999999999999999,96.05374779209924,319338880.100054,319338880.100054,"$0","0.000%"
"Moldova","MDA",2016,4.3999999999999995,88.32665823671158,4.3999999999999995,88.32665823671158,8086720854.20641,8086720854.20641,"$0","0.00%"
"Monaco","MCO",2016,3.5000000000000004,91.48494453248814,3.5000000000000004,91.48494453248814,6477745184.63902,6477745184.63902,"$0","0%"
"Mongolia","MNG",2016,1.5,83.1983391989725,1.5,83.1983391989725,11793003750.1728,11793003750.1728,"$0","0.00%"
"Montenegro","MNE",2016,2.9000000000000004,87.3328383427358,2.9000000000000004,87.3328383427358,4174296908.0702,4174296908.0702,"$0","0.000%"
"Morocco","MAR",2016,0.5,89.75943299459493,0.5,89.75943299459493,110989830300.175,110989830300.175,"$0","0.00%"
"Mozambique","MOZ",2016,3.8,91.07644705054008,3.8,91.07644705054008,16560968260.2214,16560968260.2214,"$0","0.00%"
"Myanmar","MMR",2016,10.5,83.25065513395107,10.5,83.25065513395107,69669967695.1085,69669967695.1085,"$0","0.0%"
"Namibia","NAM",2016,0,100.82427200659468,0,100.82427200659468,11339010226.9306,11339010226.9306,"$0","0.00000%"
"Nauru","NRU",2016,3.5999999999999996,100,3.5999999999999996,100,89620006.418409,89620006.418409,"$0","0.0000%"
"Nepal","NPL",2016,0.4,79.94142264544924,0.4,79.94142264544924,24466305357.3252,24466305357.3252,"$0","0.00%"
"Netherlands","NLD",2016,2.1999999999999997,93.10937638123724,2.1999999999999997,93.10937638123724,782351934079.297,782351934079.297,"$0","0.000%"
"New Caledonia","NCL",2016,0,100,0,100,8738205836.7394,8738205836.7394,"$0","0%"
"New Zealand","NZL",2016,3.8,91.40357115911196,3.8,91.40357115911196,184772956990.185,184772956990.185,"$0","0.000%"
"Nicaragua","NIC",2016,4.6,102.7854976166403,4.6,102.7854976166403,13338860851.2493,13338860851.2493,"$0","0.0%"
"Niger","NER",2016,5.7,83.84956854391783,5.7,83.84956854391783,10239808402.3033,10239808402.3033,"$0","0.00%"
"Nigeria","NGA",2016,-1.6,95.22615038174243,-1.6,95.22615038174243,485055185442.129,485055185442.129,"$0","0.00%"
"North Macedonia","MKD",2016,2.8000000000000003,92.54108293118453,2.8000000000000003,92.54108293118453,10351173483.2755,10351173483.2755,"$0","0.00%"
"Northern Mariana Islands","MNP",2016,29.2,113.28374070138067,29.2,113.28374070138067,1175830303.0303,1175830303.0303,"$0","0%"
"Norway","NOR",2016,1.0999999999999999,95.9326700074989,1.0999999999999999,95.9326700074989,389935641211.119,389935641211.119,"$0","0.00%"
"Oman","OMN",2016,5,99.55364112722256,5,99.55364112722256,82682873555.7961,82682873555.7961,"$0","0.00000000%"
"Pakistan","PAK",2016,5.5,88.00816875942472,5.5,88.00816875942472,285509054412.112,285509054412.112,"$0","0.00%"
"Palau","PLW",2016,-0.1,103.72893510218722,-0.1,103.72893510218722,280223873.373549,280223873.373549,"$0","0.0%"
"Panama","PAN",2016,5,88.69575318278956,5,88.69575318278956,56771081216.393,56771081216.393,"$0","0.00%"
"Papua New Guinea","PNG",2016,5.5,92.70303752090226,5.5,92.70303752090226,22916060308.3633,22916060308.3633,"$0","0.000%"
"Paraguay","PRY",2016,4.3,92.82140103665557,4.3,92.82140103665557,37756961788.4686,37756961788.4686,"$0","0.00%"
"Peru","PER",2016,4,91.76297326222756,4,91.76297326222756,197308909322.23,197308909322.23,"$0","0.00%"
"Philippines","PHL",2016,7.1,82.8709826433688,7.1,82.8709826433688,328355374915.025,328355374915.025,"$0","0.000%"
"Poland","POL",2016,3,85.94927959722996,3,85.94927959722996,491202812044.038,491202812044.038,"$0","0.000%"
"Portugal","PRT",2016,2,91.48166130701416,2,91.48166130701416,203420800578.641,203420800578.641,"$0","0.00%"
"Puerto Rico","PRI",2016,-1.3,105.89286270762139,-1.3,105.89286270762139,102069864411.212,102069864411.212,"$0","0.000%"
"Qatar","QAT",2016,3.1,99.51099955085503,3.1,99.51099955085503,166695978169.384,166695978169.384,"$0","0.000%"
"Romania","ROU",2016,2.9000000000000004,83.93484381631309,2.9000000000000004,83.93484381631309,182965489563.723,182965489563.723,"$0","0.00%"
"Russian Federation","RUS",2016,0.2,93.47075917350348,0.2,93.47075917350348,1366121990896.57,1366121990896.57,"$0","0.00%"
"Rwanda","RWA",2016,6,80.92082126444906,6,80.92082126444906,9049292135.98754,9049292135.98754,"$0","0.000%"
"Samoa","WSM",2016,8,94.98930985942368,8,94.98930985942368,889959823.899432,889959823.899432,"$0","0.00%"
"San Marino","SMR",2016,2.3,96.28532357419033,2.3,96.28532357419033,1452671145.41094,1452671145.41094,"$0","0.00%"
"Sao Tome and Principe","STP",2016,4.2,91.51543402519003,4.2,91.51543402519003,329229494.061209,329229494.061209,"$0","0.00%"
"Saudi Arabia","SAU",2016,1.7000000000000002,97.94930458396637,1.7000000000000002,97.94930458396637,665200390233.484,665200390233.484,"$0","0.000%"
"Senegal","SEN",2016,6.4,83.80510482232188,6.4,83.80510482232188,18906963176.6031,18906963176.6031,"$0","0.00%"
"Serbia","SRB",2016,3.3000000000000003,89.83733572975794,3.3000000000000003,89.83733572975794,40979907436.1694,40979907436.1694,"$0","0.00%"
"Seychelles","SYC",2016,5.4,89.9299778023053,5.4,89.9299778023053,1491800885.32068,1491800885.32068,"$0","0.0000%"
"Sierra Leone","SLE",2016,6.1,88.1316063177948,6.1,88.1316063177948,4474187603.74251,4474187603.74251,"$0","0.00%"
"Singapore","SGP",2016,3.5999999999999996,91.17254481744307,3.5999999999999996,91.17254481744307,318974323537.969,318974323537.969,"$0","0.000%"
"Sint Maarten (Dutch part)","SXM",2016,0.5,113.65857989473368,0.5,113.65857989473368,1259338013.09881,1259338013.09881,"$0","0%"
"Slovak Republic","SVK",2016,1.9,91.08701313827815,1.9,91.08701313827815,90629072613.9167,90629072613.9167,"$0","0.00%"
"Slovenia","SVN",2016,3.2,88.29037513537183,3.2,88.29037513537183,44483434040.7344,44483434040.7344,"$0","0.000%"
"Solomon Islands","SLB",2016,5.6000000000000005,92.79999254850458,5.6000000000000005,92.79999254850458,1380558851.77845,1380558851.77845,"$0","0.00000%"
"Somalia","SOM",2016,8.5,84.55661426162546,8.5,84.55661426162546,5790197833.67194,5790197833.67194,"$0","0.000%"
